close,epoch,high,low,open,volume
458.79,1783716300,460.16,457.61,459.18,1.0
456.5,1783717200,459.4,454.79,458.97,1.0
454.39,1783718100,458.14,454.07,456.56,1.0
456.72,1783719000,457.2,453.63,454.4,1.0
451.18,1783719900,456.65,450.08,456.54,1.0
449.22,1783720800,451.81,448.69,451.34,1.0
448.88,1783721700,450.23,447.93,449.26,1.0
453.7,1783722600,454.09,448.87,448.92,1.0
451.99,1783723500,453.77,451.31,453.55,1.0
453.37,1783724400,453.77,450.23,451.97,1.0
455.94,1783725300,456.09,452.15,453.43,1.0
456.13,1783726200,458.34,454.78,455.88,1.0
455.73,1783727100,457.0,454.44,456.0,1.0
455.26,1783728000,458.13,454.27,455.88,1.0
455.92,1783728900,456.17,453.66,455.26,1.0
456.99,1783729800,457.55,454.33,455.85,1.0
458.8,1783730700,459.93,454.75,456.85,1.0
458.19,1783731600,459.15,456.86,458.75,1.0
459.12,1783732500,459.51,457.41,458.01,1.0
458.09,1783733400,460.77,457.46,458.85,1.0
